Wavelength	Sensitivity
1.5371	1.63537e+16
1.5372	1.63532e+16
1.5373	1.63528e+16
1.5374	1.63523e+16
1.5375	1.63519e+16
1.5376	1.63514e+16
1.5377	1.63509e+16
1.5378	1.63505e+16
1.5379	1.635e+16
1.538	1.63495e+16
1.5381	1.6349e+16
1.5382	1.63485e+16
1.5383	1.6348e+16
1.5384	1.63475e+16
1.5385	1.6347e+16
1.5386	1.63465e+16
1.5387	1.63459e+16
1.5388	1.63454e+16
1.5389	1.63449e+16
1.539	1.63443e+16
1.5391	1.63438e+16
1.5392	1.63432e+16
1.5393	1.63427e+16
1.5394	1.63421e+16
1.5395	1.63415e+16
1.5396	1.63409e+16
1.5397	1.63404e+16
1.5398	1.63398e+16
1.5399	1.63392e+16
1.54	1.63386e+16
1.5401	1.6338e+16
1.5402	1.63374e+16
1.5403	1.63367e+16
1.5404	1.63361e+16
1.5405	1.63355e+16
1.5406	1.63349e+16
1.5407	1.63342e+16
1.5408	1.63336e+16
1.5409	1.63329e+16
1.541	1.63323e+16
1.5411	1.63316e+16
1.5412	1.63309e+16
1.5413	1.63303e+16
1.5414	1.63296e+16
1.5415	1.63289e+16
1.5416	1.63282e+16
1.5417	1.63275e+16
1.5418	1.63268e+16
1.5419	1.63261e+16
1.542	1.63254e+16
1.5421	1.63247e+16
1.5422	1.6324e+16
1.5423	1.63233e+16
1.5424	1.63225e+16
1.5425	1.63218e+16
1.5426	1.6321e+16
1.5427	1.63203e+16
1.5428	1.63195e+16
1.5429	1.63188e+16
1.543	1.6318e+16
1.5431	1.63172e+16
1.5432	1.63165e+16
1.5433	1.63157e+16
1.5434	1.63149e+16
1.5435	1.63141e+16
1.5436	1.63133e+16
1.5437	1.63125e+16
1.5438	1.63117e+16
1.5439	1.63108e+16
1.544	1.631e+16
1.5441	1.63092e+16
1.5442	1.63084e+16
1.5443	1.63075e+16
1.5444	1.63067e+16
1.5445	1.63058e+16
1.5446	1.6305e+16
1.5447	1.63041e+16
1.5448	1.63033e+16
1.5449	1.63026e+16
1.545	1.63019e+16
1.5451	1.63011e+16
1.5452	1.63004e+16
1.5453	1.62997e+16
1.5454	1.6299e+16
1.5455	1.62982e+16
1.5456	1.62975e+16
1.5457	1.62968e+16
1.5458	1.62961e+16
1.5459	1.62953e+16
1.546	1.62946e+16
1.5461	1.62939e+16
1.5462	1.62932e+16
1.5463	1.62924e+16
1.5464	1.62917e+16
1.5465	1.6291e+16
1.5466	1.62903e+16
1.5467	1.62896e+16
1.5468	1.62888e+16
1.5469	1.62881e+16
1.547	1.62874e+16
1.5471	1.62867e+16
1.5472	1.6286e+16
1.5473	1.62852e+16
1.5474	1.62845e+16
1.5475	1.62838e+16
1.5476	1.62831e+16
1.5477	1.62824e+16
1.5478	1.62817e+16
1.5479	1.62809e+16
1.548	1.62802e+16
1.5481	1.62795e+16
1.5482	1.62788e+16
1.5483	1.62781e+16
1.5484	1.62774e+16
1.5485	1.62767e+16
1.5486	1.6276e+16
1.5487	1.62752e+16
1.5488	1.62745e+16
1.5489	1.62738e+16
1.549	1.62731e+16
1.5491	1.62724e+16
1.5492	1.62717e+16
1.5493	1.6271e+16
1.5494	1.62703e+16
1.5495	1.62697e+16
1.5496	1.62692e+16
1.5497	1.62687e+16
1.5498	1.62682e+16
1.5499	1.62678e+16
1.55	1.62673e+16
1.5501	1.62668e+16
1.5502	1.62663e+16
1.5503	1.62659e+16
1.5504	1.62654e+16
1.5505	1.6265e+16
1.5506	1.62646e+16
1.5507	1.62642e+16
1.5508	1.62637e+16
1.5509	1.62633e+16
1.551	1.6263e+16
1.5511	1.62626e+16
1.5512	1.62622e+16
1.5513	1.62618e+16
1.5514	1.62615e+16
1.5515	1.62611e+16
1.5516	1.62608e+16
1.5517	1.62604e+16
1.5518	1.62601e+16
1.5519	1.62598e+16
1.552	1.62595e+16
1.5521	1.62592e+16
1.5522	1.62589e+16
1.5523	1.62586e+16
1.5524	1.62583e+16
1.5525	1.6258e+16
1.5526	1.62578e+16
1.5527	1.62575e+16
1.5528	1.62573e+16
1.5529	1.6257e+16
1.553	1.62568e+16
1.5531	1.62566e+16
1.5532	1.62564e+16
1.5533	1.62562e+16
1.5534	1.6256e+16
1.5535	1.62558e+16
1.5536	1.62556e+16
1.5537	1.62554e+16
1.5538	1.62553e+16
1.5539	1.62551e+16
1.554	1.6255e+16
1.5541	1.62548e+16
1.5542	1.62546e+16
1.5543	1.62544e+16
1.5544	1.62542e+16
1.5545	1.6254e+16
1.5546	1.62538e+16
1.5547	1.62536e+16
1.5548	1.62534e+16
1.5549	1.62532e+16
1.555	1.6253e+16
1.5551	1.62528e+16
1.5552	1.62527e+16
1.5553	1.62525e+16
1.5554	1.62523e+16
1.5555	1.62522e+16
1.5556	1.6252e+16
1.5557	1.62519e+16
1.5558	1.62518e+16
1.5559	1.62516e+16
1.556	1.62515e+16
1.5561	1.62513e+16
1.5562	1.62512e+16
1.5563	1.62511e+16
1.5564	1.6251e+16
1.5565	1.62509e+16
1.5566	1.62508e+16
1.5567	1.62507e+16
1.5568	1.62506e+16
1.5569	1.62505e+16
1.557	1.62504e+16
1.5571	1.62503e+16
1.5572	1.62502e+16
1.5573	1.62502e+16
1.5574	1.62501e+16
1.5575	1.625e+16
1.5576	1.625e+16
1.5577	1.62499e+16
1.5578	1.62499e+16
1.5579	1.62498e+16
1.558	1.62498e+16
1.5581	1.62498e+16
1.5582	1.62497e+16
1.5583	1.62497e+16
1.5584	1.62497e+16
1.5585	1.62497e+16
1.5586	1.62496e+16
1.5587	1.62496e+16
1.5588	1.62495e+16
1.5589	1.62494e+16
1.559	1.62493e+16
1.5591	1.62492e+16
1.5592	1.62491e+16
1.5593	1.6249e+16
1.5594	1.62489e+16
1.5595	1.62488e+16
1.5596	1.62487e+16
1.5597	1.62486e+16
1.5598	1.62484e+16
1.5599	1.62483e+16
1.56	1.62482e+16
1.5601	1.62481e+16
1.5602	1.6248e+16
1.5603	1.62479e+16
1.5604	1.62478e+16
1.5605	1.62477e+16
1.5606	1.62476e+16
1.5607	1.62475e+16
1.5608	1.62474e+16
1.5609	1.62473e+16
1.561	1.62472e+16
1.5611	1.62471e+16
1.5612	1.6247e+16
1.5613	1.62469e+16
1.5614	1.62467e+16
1.5615	1.62466e+16
1.5616	1.62465e+16
1.5617	1.62464e+16
1.5618	1.62463e+16
1.5619	1.62462e+16
1.562	1.62461e+16
1.5621	1.6246e+16
1.5622	1.62459e+16
1.5623	1.62458e+16
1.5624	1.62457e+16
1.5625	1.62456e+16
1.5626	1.62455e+16
1.5627	1.62454e+16
1.5628	1.62453e+16
1.5629	1.62452e+16
1.563	1.62451e+16
1.5631	1.6245e+16
1.5632	1.62449e+16
1.5633	1.62448e+16
1.5634	1.62449e+16
1.5635	1.62451e+16
1.5636	1.62453e+16
1.5637	1.62456e+16
1.5638	1.62458e+16
1.5639	1.62461e+16
1.564	1.62464e+16
1.5641	1.62467e+16
1.5642	1.6247e+16
1.5643	1.62473e+16
1.5644	1.62477e+16
1.5645	1.6248e+16
1.5646	1.62484e+16
1.5647	1.62488e+16
1.5648	1.62492e+16
1.5649	1.62496e+16
1.565	1.625e+16
1.5651	1.62504e+16
1.5652	1.62509e+16
1.5653	1.62513e+16
1.5654	1.62518e+16
1.5655	1.62523e+16
1.5656	1.62528e+16
1.5657	1.62533e+16
1.5658	1.62539e+16
1.5659	1.62544e+16
1.566	1.6255e+16
1.5661	1.62555e+16
1.5662	1.62561e+16
1.5663	1.62567e+16
1.5664	1.62573e+16
1.5665	1.62579e+16
1.5666	1.62586e+16
1.5667	1.62592e+16
1.5668	1.62599e+16
1.5669	1.62606e+16
1.567	1.62613e+16
1.5671	1.6262e+16
1.5672	1.62627e+16
1.5673	1.62634e+16
1.5674	1.62642e+16
1.5675	1.62649e+16
1.5676	1.62657e+16
1.5677	1.62665e+16
1.5678	1.62673e+16
1.5679	1.62681e+16
1.568	1.62689e+16
1.5681	1.627e+16
1.5682	1.62711e+16
1.5683	1.62722e+16
1.5684	1.62733e+16
1.5685	1.62744e+16
1.5686	1.62756e+16
1.5687	1.62768e+16
1.5688	1.6278e+16
1.5689	1.62793e+16
1.569	1.62806e+16
1.5691	1.62818e+16
1.5692	1.62832e+16
1.5693	1.62845e+16
1.5694	1.62859e+16
1.5695	1.62872e+16
1.5696	1.62886e+16
1.5697	1.62901e+16
1.5698	1.62915e+16
1.5699	1.6293e+16
1.57	1.62945e+16
1.5701	1.6296e+16
1.5702	1.62976e+16
1.5703	1.62991e+16
1.5704	1.63007e+16
1.5705	1.63023e+16
1.5706	1.6304e+16
1.5707	1.63056e+16
1.5708	1.63073e+16
1.5709	1.6309e+16
1.571	1.63107e+16
1.5711	1.63125e+16
1.5712	1.63142e+16
1.5713	1.6316e+16
1.5714	1.63178e+16
1.5715	1.63197e+16
1.5716	1.63215e+16
1.5717	1.63234e+16
1.5718	1.63253e+16
1.5719	1.63273e+16
1.572	1.63292e+16
1.5721	1.63312e+16
1.5722	1.63332e+16
1.5723	1.63352e+16
1.5724	1.63373e+16
1.5725	1.63393e+16
1.5726	1.63414e+16
1.5727	1.63433e+16
1.5728	1.63451e+16
1.5729	1.63468e+16
1.573	1.63485e+16
1.5731	1.63503e+16
1.5732	1.6352e+16
1.5733	1.63538e+16
1.5734	1.63556e+16
1.5735	1.63573e+16
1.5736	1.63591e+16
1.5737	1.63609e+16
1.5738	1.63627e+16
1.5739	1.63645e+16
1.574	1.63663e+16
1.5741	1.63681e+16
1.5742	1.63699e+16
1.5743	1.63717e+16
1.5744	1.63735e+16
1.5745	1.63754e+16
1.5746	1.63772e+16
1.5747	1.63791e+16
1.5748	1.63809e+16
1.5749	1.63828e+16
1.575	1.63846e+16
1.5751	1.63865e+16
1.5752	1.63884e+16
1.5753	1.63903e+16
1.5754	1.63921e+16
1.5755	1.6394e+16
1.5756	1.63959e+16
1.5757	1.63978e+16
1.5758	1.63997e+16
1.5759	1.64017e+16
1.576	1.64036e+16
1.5761	1.64055e+16
1.5762	1.64074e+16
1.5763	1.64094e+16
1.5764	1.64113e+16
1.5765	1.64133e+16
1.5766	1.64153e+16
1.5767	1.64172e+16
1.5768	1.64192e+16
1.5769	1.64212e+16
1.577	1.64231e+16
1.5771	1.64251e+16
1.5772	1.64271e+16
1.5773	1.64291e+16
1.5774	1.64307e+16
1.5775	1.64322e+16
1.5776	1.64337e+16
1.5777	1.64352e+16
1.5778	1.64367e+16
1.5779	1.64382e+16
1.578	1.64397e+16
1.5781	1.64411e+16
1.5782	1.64426e+16
1.5783	1.6444e+16
1.5784	1.64454e+16
1.5785	1.64468e+16
1.5786	1.64482e+16
1.5787	1.64495e+16
1.5788	1.64509e+16
1.5789	1.64522e+16
1.579	1.64536e+16
1.5791	1.64549e+16
1.5792	1.64562e+16
1.5793	1.64575e+16
1.5794	1.64588e+16
1.5795	1.646e+16
1.5796	1.64613e+16
1.5797	1.64625e+16
1.5798	1.64637e+16
1.5799	1.64649e+16
1.58	1.64661e+16
1.5801	1.64673e+16
1.5802	1.64685e+16
1.5803	1.64696e+16
1.5804	1.64708e+16
1.5805	1.64719e+16
1.5806	1.6473e+16
1.5807	1.64741e+16
1.5808	1.64752e+16
1.5809	1.64763e+16
1.581	1.64774e+16
1.5811	1.64784e+16
1.5812	1.64794e+16
1.5813	1.64805e+16
1.5814	1.64815e+16
1.5815	1.64825e+16
1.5816	1.64834e+16
1.5817	1.64844e+16
1.5818	1.64854e+16
1.5819	1.64863e+16
1.582	1.64871e+16
1.5821	1.64877e+16
1.5822	1.64883e+16
1.5823	1.64889e+16
1.5824	1.64895e+16
1.5825	1.649e+16
1.5826	1.64905e+16
1.5827	1.6491e+16
1.5828	1.64915e+16
1.5829	1.64919e+16
1.583	1.64924e+16
1.5831	1.64927e+16
1.5832	1.64931e+16
1.5833	1.64935e+16
1.5834	1.64938e+16
1.5835	1.64941e+16
1.5836	1.64943e+16
1.5837	1.64946e+16
1.5838	1.64948e+16
1.5839	1.6495e+16
1.584	1.64951e+16
1.5841	1.64953e+16
1.5842	1.64954e+16
1.5843	1.64955e+16
1.5844	1.64956e+16
1.5845	1.64956e+16
1.5846	1.64956e+16
1.5847	1.64956e+16
1.5848	1.64956e+16
1.5849	1.64955e+16
1.585	1.64954e+16
1.5851	1.64953e+16
1.5852	1.64952e+16
1.5853	1.64951e+16
1.5854	1.64949e+16
1.5855	1.64947e+16
1.5856	1.64944e+16
1.5857	1.64942e+16
1.5858	1.64939e+16
1.5859	1.64936e+16
1.586	1.64933e+16
1.5861	1.64929e+16
1.5862	1.64925e+16
1.5863	1.64921e+16
1.5864	1.64917e+16
1.5865	1.64912e+16
1.5866	1.64908e+16
1.5867	1.64904e+16
1.5868	1.649e+16
1.5869	1.64897e+16
1.587	1.64893e+16
1.5871	1.64888e+16
1.5872	1.64884e+16
1.5873	1.64879e+16
1.5874	1.64874e+16
1.5875	1.64869e+16
1.5876	1.64864e+16
1.5877	1.64859e+16
1.5878	1.64853e+16
1.5879	1.64848e+16
1.588	1.64842e+16
1.5881	1.64836e+16
1.5882	1.64829e+16
1.5883	1.64823e+16
1.5884	1.64816e+16
1.5885	1.64809e+16
1.5886	1.64802e+16
1.5887	1.64795e+16
1.5888	1.64788e+16
1.5889	1.6478e+16
1.589	1.64773e+16
1.5891	1.64765e+16
1.5892	1.64756e+16
1.5893	1.64748e+16
1.5894	1.6474e+16
1.5895	1.64731e+16
1.5896	1.64722e+16
1.5897	1.64713e+16
1.5898	1.64704e+16
1.5899	1.64694e+16
1.59	1.64685e+16
1.5901	1.64675e+16
1.5902	1.64665e+16
1.5903	1.64655e+16
1.5904	1.64645e+16
1.5905	1.64634e+16
1.5906	1.64623e+16
1.5907	1.64613e+16
1.5908	1.64601e+16
1.5909	1.6459e+16
1.591	1.64579e+16
1.5911	1.64567e+16
1.5912	1.64555e+16
1.5913	1.64545e+16
1.5914	1.64536e+16
1.5915	1.64527e+16
1.5916	1.64518e+16
1.5917	1.64508e+16
1.5918	1.64499e+16
1.5919	1.6449e+16
1.592	1.6448e+16
1.5921	1.64471e+16
1.5922	1.64462e+16
1.5923	1.64452e+16
1.5924	1.64442e+16
1.5925	1.64433e+16
1.5926	1.64423e+16
1.5927	1.64413e+16
1.5928	1.64404e+16
1.5929	1.64394e+16
1.593	1.64384e+16
1.5931	1.64374e+16
1.5932	1.64364e+16
1.5933	1.64354e+16
1.5934	1.64344e+16
1.5935	1.64333e+16
1.5936	1.64323e+16
1.5937	1.64313e+16
1.5938	1.64303e+16
1.5939	1.64292e+16
1.594	1.64282e+16
1.5941	1.64271e+16
1.5942	1.64261e+16
1.5943	1.6425e+16
1.5944	1.64239e+16
1.5945	1.64229e+16
1.5946	1.64218e+16
1.5947	1.64207e+16
1.5948	1.64196e+16
1.5949	1.64185e+16
1.595	1.64174e+16
1.5951	1.64163e+16
1.5952	1.64152e+16
1.5953	1.64141e+16
1.5954	1.64129e+16
1.5955	1.64118e+16
1.5956	1.64107e+16
1.5957	1.64095e+16
1.5958	1.64084e+16
1.5959	1.64072e+16
1.596	1.64063e+16
1.5961	1.64053e+16
1.5962	1.64043e+16
1.5963	1.64033e+16
1.5964	1.64023e+16
1.5965	1.64013e+16
1.5966	1.64003e+16
1.5967	1.63994e+16
1.5968	1.63984e+16
1.5969	1.63974e+16
1.597	1.63964e+16
1.5971	1.63955e+16
1.5972	1.63945e+16
1.5973	1.63935e+16
1.5974	1.63926e+16
1.5975	1.63916e+16
1.5976	1.63906e+16
1.5977	1.63897e+16
1.5978	1.63887e+16
1.5979	1.63877e+16
1.598	1.63868e+16
1.5981	1.63858e+16
1.5982	1.63849e+16
1.5983	1.63839e+16
1.5984	1.6383e+16
1.5985	1.6382e+16
1.5986	1.63811e+16
1.5987	1.63801e+16
1.5988	1.63792e+16
1.5989	1.63782e+16
1.599	1.63773e+16
1.5991	1.63763e+16
1.5992	1.63754e+16
1.5993	1.63745e+16
1.5994	1.63735e+16
1.5995	1.63726e+16
1.5996	1.63717e+16
1.5997	1.63707e+16
1.5998	1.63698e+16
1.5999	1.63689e+16
1.6	1.63679e+16
1.6001	1.6367e+16
1.6002	1.63661e+16
1.6003	1.63652e+16
1.6004	1.63642e+16
1.6005	1.63633e+16
1.6006	1.63625e+16
1.6007	1.63619e+16
1.6008	1.63613e+16
1.6009	1.63606e+16
1.601	1.636e+16
1.6011	1.63594e+16
1.6012	1.63588e+16
1.6013	1.63583e+16
1.6014	1.63577e+16
1.6015	1.63571e+16
1.6016	1.63566e+16
1.6017	1.63561e+16
1.6018	1.63556e+16
1.6019	1.63551e+16
1.602	1.63546e+16
1.6021	1.63541e+16
1.6022	1.63536e+16
1.6023	1.63532e+16
1.6024	1.63528e+16
1.6025	1.63523e+16
1.6026	1.63519e+16
1.6027	1.63515e+16
1.6028	1.63511e+16
1.6029	1.63508e+16
1.603	1.63504e+16
1.6031	1.635e+16
1.6032	1.63497e+16
1.6033	1.63494e+16
1.6034	1.63491e+16
1.6035	1.63488e+16
1.6036	1.63485e+16
1.6037	1.63482e+16
1.6038	1.63479e+16
1.6039	1.63477e+16
1.604	1.63475e+16
1.6041	1.63472e+16
1.6042	1.6347e+16
1.6043	1.63468e+16
1.6044	1.63466e+16
1.6045	1.63465e+16
1.6046	1.63463e+16
1.6047	1.63462e+16
1.6048	1.6346e+16
1.6049	1.63459e+16
1.605	1.63458e+16
1.6051	1.63457e+16
1.6052	1.63456e+16
1.6053	1.63454e+16
1.6054	1.63453e+16
1.6055	1.63452e+16
1.6056	1.6345e+16
1.6057	1.63449e+16
1.6058	1.63448e+16
1.6059	1.63447e+16
1.606	1.63446e+16
1.6061	1.63445e+16
1.6062	1.63444e+16
1.6063	1.63443e+16
1.6064	1.63443e+16
1.6065	1.63442e+16
1.6066	1.63442e+16
1.6067	1.63442e+16
1.6068	1.63441e+16
1.6069	1.63441e+16
1.607	1.63441e+16
1.6071	1.63441e+16
1.6072	1.63441e+16
1.6073	1.63441e+16
1.6074	1.63442e+16
1.6075	1.63442e+16
1.6076	1.63443e+16
1.6077	1.63443e+16
1.6078	1.63444e+16
1.6079	1.63444e+16
1.608	1.63445e+16
1.6081	1.63446e+16
1.6082	1.63447e+16
1.6083	1.63448e+16
1.6084	1.63449e+16
1.6085	1.63451e+16
1.6086	1.63452e+16
1.6087	1.63454e+16
1.6088	1.63455e+16
1.6089	1.63457e+16
1.609	1.63458e+16
1.6091	1.6346e+16
1.6092	1.63462e+16
1.6093	1.63464e+16
1.6094	1.63466e+16
1.6095	1.63468e+16
1.6096	1.63471e+16
1.6097	1.63473e+16
1.6098	1.63475e+16
1.6099	1.63475e+16
1.61	1.63472e+16
1.6101	1.63469e+16
1.6102	1.63466e+16
1.6103	1.63462e+16
1.6104	1.63459e+16
1.6105	1.63455e+16
1.6106	1.63451e+16
1.6107	1.63447e+16
1.6108	1.63443e+16
1.6109	1.63439e+16
1.611	1.63435e+16
1.6111	1.6343e+16
1.6112	1.63426e+16
1.6113	1.63421e+16
1.6114	1.63416e+16
1.6115	1.63411e+16
1.6116	1.63405e+16
1.6117	1.634e+16
1.6118	1.63395e+16
1.6119	1.63389e+16
1.612	1.63383e+16
1.6121	1.63377e+16
1.6122	1.63371e+16
1.6123	1.63365e+16
1.6124	1.63359e+16
1.6125	1.63352e+16
1.6126	1.63345e+16
1.6127	1.63339e+16
1.6128	1.63332e+16
1.6129	1.63325e+16
1.613	1.63317e+16
1.6131	1.6331e+16
1.6132	1.63303e+16
1.6133	1.63295e+16
1.6134	1.63287e+16
1.6135	1.63279e+16
1.6136	1.63271e+16
1.6137	1.63263e+16
1.6138	1.63255e+16
1.6139	1.63246e+16
1.614	1.63238e+16
1.6141	1.63229e+16
1.6142	1.6322e+16
1.6143	1.63211e+16
1.6144	1.63202e+16
1.6145	1.63192e+16
1.6146	1.63181e+16
1.6147	1.63169e+16
1.6148	1.63156e+16
1.6149	1.63144e+16
1.615	1.63131e+16
1.6151	1.63118e+16
1.6152	1.63105e+16
1.6153	1.63091e+16
1.6154	1.63078e+16
1.6155	1.63064e+16
1.6156	1.6305e+16
1.6157	1.63035e+16
1.6158	1.6302e+16
1.6159	1.63005e+16
1.616	1.6299e+16
1.6161	1.62975e+16
1.6162	1.62959e+16
1.6163	1.62943e+16
1.6164	1.62927e+16
1.6165	1.62911e+16
1.6166	1.62894e+16
1.6167	1.62878e+16
1.6168	1.62861e+16
1.6169	1.62843e+16
1.617	1.62826e+16
1.6171	1.62808e+16
1.6172	1.6279e+16
1.6173	1.62772e+16
1.6174	1.62753e+16
1.6175	1.62734e+16
1.6176	1.62715e+16
1.6177	1.62696e+16
1.6178	1.62677e+16
1.6179	1.62657e+16
1.618	1.62637e+16
1.6181	1.62617e+16
1.6182	1.62597e+16
1.6183	1.62576e+16
1.6184	1.62555e+16
1.6185	1.62534e+16
1.6186	1.62513e+16
1.6187	1.62491e+16
1.6188	1.62469e+16
1.6189	1.62447e+16
1.619	1.62425e+16
1.6191	1.62402e+16
1.6192	1.6238e+16
1.6193	1.62358e+16
1.6194	1.62335e+16
1.6195	1.62313e+16
1.6196	1.6229e+16
1.6197	1.62267e+16
1.6198	1.62244e+16
1.6199	1.6222e+16
1.62	1.62197e+16
1.6201	1.62173e+16
1.6202	1.62149e+16
1.6203	1.62125e+16
1.6204	1.621e+16
1.6205	1.62075e+16
1.6206	1.62051e+16
1.6207	1.62026e+16
1.6208	1.62e+16
1.6209	1.61975e+16
1.621	1.61949e+16
1.6211	1.61923e+16
1.6212	1.61897e+16
1.6213	1.61871e+16
1.6214	1.61845e+16
1.6215	1.61818e+16
1.6216	1.61791e+16
1.6217	1.61764e+16
1.6218	1.61737e+16
1.6219	1.61709e+16
1.622	1.61681e+16
1.6221	1.61654e+16
1.6222	1.61625e+16
1.6223	1.61597e+16
1.6224	1.61569e+16
1.6225	1.6154e+16
1.6226	1.61511e+16
1.6227	1.61482e+16
1.6228	1.61453e+16
1.6229	1.61423e+16
1.623	1.61393e+16
1.6231	1.61363e+16
1.6232	1.61333e+16
1.6233	1.61303e+16
1.6234	1.61272e+16
1.6235	1.61242e+16
1.6236	1.61211e+16
1.6237	1.61179e+16
1.6238	1.61148e+16
1.6239	1.61121e+16
1.624	1.61095e+16
1.6241	1.61068e+16
1.6242	1.61042e+16
1.6243	1.61015e+16
1.6244	1.60989e+16
1.6245	1.60962e+16
1.6246	1.60935e+16
1.6247	1.60909e+16
1.6248	1.60882e+16
1.6249	1.60856e+16
1.625	1.60829e+16
1.6251	1.60803e+16
1.6252	1.60776e+16
1.6253	1.6075e+16
1.6254	1.60723e+16
1.6255	1.60696e+16
1.6256	1.6067e+16
1.6257	1.60643e+16
1.6258	1.60617e+16
1.6259	1.6059e+16
1.626	1.60564e+16
1.6261	1.60537e+16
1.6262	1.60511e+16
1.6263	1.60484e+16
1.6264	1.60458e+16
1.6265	1.60431e+16
1.6266	1.60405e+16
1.6267	1.60379e+16
1.6268	1.60352e+16
1.6269	1.60326e+16
1.627	1.60299e+16
1.6271	1.60273e+16
1.6272	1.60246e+16
1.6273	1.6022e+16
1.6274	1.60193e+16
1.6275	1.60167e+16
1.6276	1.60141e+16
1.6277	1.60114e+16
1.6278	1.60088e+16
1.6279	1.60061e+16
1.628	1.60035e+16
1.6281	1.60008e+16
1.6282	1.59982e+16
1.6283	1.59956e+16
1.6284	1.59929e+16
1.6285	1.59904e+16
1.6286	1.59881e+16
1.6287	1.59858e+16
1.6288	1.59835e+16
1.6289	1.59812e+16
1.629	1.59789e+16
1.6291	1.59767e+16
1.6292	1.59744e+16
1.6293	1.59722e+16
1.6294	1.59699e+16
1.6295	1.59677e+16
1.6296	1.59655e+16
1.6297	1.59634e+16
1.6298	1.59612e+16
1.6299	1.5959e+16
1.63	1.59569e+16
1.6301	1.59547e+16
1.6302	1.59526e+16
1.6303	1.59505e+16
1.6304	1.59484e+16
1.6305	1.59463e+16
1.6306	1.59443e+16
1.6307	1.59422e+16
1.6308	1.59402e+16
1.6309	1.59382e+16
1.631	1.59361e+16
1.6311	1.59341e+16
1.6312	1.59322e+16
1.6313	1.59302e+16
1.6314	1.59282e+16
1.6315	1.59263e+16
1.6316	1.59243e+16
1.6317	1.59224e+16
1.6318	1.59205e+16
1.6319	1.59186e+16
1.632	1.59167e+16
1.6321	1.59149e+16
1.6322	1.5913e+16
1.6323	1.59112e+16
1.6324	1.59093e+16
1.6325	1.59075e+16
1.6326	1.59057e+16
1.6327	1.59039e+16
1.6328	1.59022e+16
1.6329	1.59004e+16
1.633	1.58986e+16
1.6331	1.58969e+16
1.6332	1.58951e+16
1.6333	1.58933e+16
1.6334	1.58915e+16
1.6335	1.58897e+16
1.6336	1.5888e+16
1.6337	1.58862e+16
1.6338	1.58845e+16
1.6339	1.58827e+16
1.634	1.5881e+16
1.6341	1.58793e+16
1.6342	1.58776e+16
1.6343	1.58759e+16
1.6344	1.58742e+16
1.6345	1.58725e+16
1.6346	1.58709e+16
1.6347	1.58692e+16
1.6348	1.58676e+16
1.6349	1.58659e+16
1.635	1.58643e+16
1.6351	1.58627e+16
1.6352	1.58611e+16
1.6353	1.58595e+16
1.6354	1.58579e+16
1.6355	1.58563e+16
1.6356	1.58547e+16
1.6357	1.58532e+16
1.6358	1.58516e+16
1.6359	1.58501e+16
1.636	1.58485e+16
1.6361	1.5847e+16
1.6362	1.58455e+16
1.6363	1.5844e+16
1.6364	1.58425e+16
1.6365	1.5841e+16
1.6366	1.58396e+16
1.6367	1.58381e+16
1.6368	1.58367e+16
1.6369	1.58352e+16
1.637	1.58338e+16
1.6371	1.58324e+16
1.6372	1.58309e+16
1.6373	1.58295e+16
1.6374	1.58281e+16
1.6375	1.58268e+16
1.6376	1.58254e+16
1.6377	1.5824e+16
1.6378	1.58226e+16
1.6379	1.58212e+16
1.638	1.58198e+16
1.6381	1.58184e+16
1.6382	1.5817e+16
1.6383	1.58156e+16
1.6384	1.58143e+16
1.6385	1.58129e+16
1.6386	1.58115e+16
1.6387	1.58102e+16
1.6388	1.58088e+16
1.6389	1.58075e+16
1.639	1.58061e+16
1.6391	1.58048e+16
1.6392	1.58035e+16
1.6393	1.58022e+16
1.6394	1.58009e+16
1.6395	1.57996e+16
1.6396	1.57983e+16
1.6397	1.5797e+16
1.6398	1.57957e+16
1.6399	1.57944e+16
1.64	1.57931e+16
1.6401	1.57919e+16
1.6402	1.57906e+16
1.6403	1.57894e+16
1.6404	1.57881e+16
1.6405	1.57869e+16
1.6406	1.57857e+16
1.6407	1.57845e+16
1.6408	1.57832e+16
1.6409	1.5782e+16
1.641	1.57808e+16
1.6411	1.57797e+16
1.6412	1.57785e+16
1.6413	1.57773e+16
1.6414	1.57761e+16
1.6415	1.5775e+16
1.6416	1.57738e+16
1.6417	1.57726e+16
1.6418	1.57715e+16
1.6419	1.57704e+16
1.642	1.57692e+16
1.6421	1.57681e+16
1.6422	1.5767e+16
1.6423	1.57659e+16
1.6424	1.57648e+16
1.6425	1.57638e+16
1.6426	1.57628e+16
1.6427	1.57618e+16
1.6428	1.57608e+16
1.6429	1.57598e+16
1.643	1.57589e+16
1.6431	1.57579e+16
1.6432	1.5757e+16
1.6433	1.57561e+16
1.6434	1.57552e+16
1.6435	1.57543e+16
1.6436	1.57534e+16
1.6437	1.57525e+16
1.6438	1.57516e+16
1.6439	1.57507e+16
1.644	1.57499e+16
1.6441	1.57491e+16
1.6442	1.57482e+16
1.6443	1.57474e+16
1.6444	1.57466e+16
1.6445	1.57458e+16
1.6446	1.5745e+16
1.6447	1.57442e+16
1.6448	1.57435e+16
1.6449	1.57427e+16
1.645	1.5742e+16
1.6451	1.57412e+16
1.6452	1.57405e+16
1.6453	1.57398e+16
1.6454	1.57391e+16
1.6455	1.57384e+16
